Ancestors,Class
['Animal'],"('Porcupine', 'Mule')"
['Animal'],"('Porcupine', 'Swan')"
['Animal'],"('Porcupine', 'Falcon')"
['Animal'],"('Porcupine', 'Snail')"
['Animal'],"('Porcupine', 'Marine mammal')"
['Animal'],"('Porcupine', 'Parrot')"
['Animal'],"('Porcupine', 'Sparrow')"
['Animal'],"('Porcupine', 'Turkey')"
['Animal'],"('Porcupine', 'Skunk')"
['Animal'],"('Porcupine', 'Rays and skates')"
['Animal'],"('Porcupine', 'Seahorse')"
['Animal'],"('Porcupine', 'Alpaca')"
['Animal'],"('Porcupine', 'Armadillo')"
['Animal'],"('Canary', 'Magpie')"
['Animal'],"('Canary', 'Tick')"
['Animal'],"('Canary', 'Centipede')"
['Animal'],"('Canary', 'Woodpecker')"
['Animal'],"('Canary', 'Blue jay')"
['Animal'],"('Canary', 'Bat (Animal)')"
['Animal'],"('Canary', 'Carnivore')"
['Animal'],"('Canary', 'Cattle')"
['Animal'],"('Canary', 'Camel')"
['Animal'],"('Canary', 'Dinosaur')"
['Animal'],"('Canary', 'Giraffe')"
['Animal'],"('Canary', 'Rhinoceros')"
['Animal'],"('Canary', 'Goldfish')"
['Animal'],"('Canary', 'Goat')"
['Animal'],"('Canary', 'Marine invertebrates')"
['Animal'],"('Canary', 'Horse')"
['Animal'],"('Canary', 'Hamster')"
['Animal'],"('Canary', 'Insect')"
['Animal'],"('Canary', 'Kangaroo')"
['Animal'],"('Canary', 'Koala')"
['Animal'],"('Canary', 'Lizard')"
['Animal'],"('Canary', 'Mouse')"
['Animal'],"('Canary', 'Ostrich')"
['Animal'],"('Canary', 'Penguin')"
['Animal'],"('Canary', 'Pig')"
['Animal'],"('Canary', 'Raven')"
['Animal'],"('Canary', 'Rabbit')"
['Animal'],"('Canary', 'Squirrel')"
['Animal'],"('Canary', 'Scorpion')"
['Animal'],"('Canary', 'Snake')"
['Animal'],"('Canary', 'Sheep')"
['Animal'],"('Canary', 'Worm')"
['Animal'],"('Canary', 'Zebra')"
['Animal'],"('Canary', 'Monkey')"
['Animal'],"('Canary', 'Chicken')"
['Animal'],"('Canary', 'Eagle')"
['Animal'],"('Canary', 'Owl')"
['Animal'],"('Canary', 'Duck')"
['Animal'],"('Canary', 'Turtle')"
['Animal'],"('Canary', 'Hippopotamus')"
['Animal'],"('Canary', 'Crocodile')"
['Animal'],"('Canary', 'Spider')"
['Animal'],"('Canary', 'Deer')"
['Animal'],"('Canary', 'Frog')"
['Animal'],"('Canary', 'Elephant')"
['Animal'],"('Canary', 'Shark')"
['Animal'],"('Canary', 'Porcupine')"
['Animal'],"('Canary', 'Hedgehog')"
['Animal'],"('Canary', 'Bull')"
['Animal'],"('Canary', 'Antelope')"
['Animal'],"('Canary', 'Goose')"
['Animal'],"('Canary', 'Mule')"
['Animal'],"('Canary', 'Swan')"
['Animal'],"('Canary', 'Falcon')"
['Animal'],"('Canary', 'Snail')"
['Animal'],"('Canary', 'Marine mammal')"
['Animal'],"('Canary', 'Parrot')"
['Animal'],"('Canary', 'Sparrow')"
['Animal'],"('Canary', 'Turkey')"
['Animal'],"('Canary', 'Skunk')"
['Animal'],"('Canary', 'Rays and skates')"
['Animal'],"('Canary', 'Seahorse')"
['Animal'],"('Canary', 'Alpaca')"
['Animal'],"('Canary', 'Armadillo')"
"['Mammal', 'Animal']","('Cheetah', 'Bear')"
"['Mammal', 'Animal']","('Cheetah', 'Cat')"
"['Mammal', 'Animal']","('Cheetah', 'Dolphin')"
"['Mammal', 'Animal']","('Cheetah', 'Harbor seal')"
"['Mammal', 'Animal']","('Cheetah', 'Fox')"
"['Mammal', 'Animal']","('Cheetah', 'Jaguar (Animal)')"
"['Mammal', 'Animal']","('Cheetah', 'Lynx')"
"['Mammal', 'Animal']","('Cheetah', 'Red panda')"
"['Mammal', 'Animal']","('Cheetah', 'Tiger')"
"['Mammal', 'Animal']","('Cheetah', 'Whale')"
"['Mammal', 'Animal']","('Cheetah', 'Lion')"
"['Mammal', 'Animal']","('Cheetah', 'Dog')"
"['Mammal', 'Animal']","('Cheetah', 'Leopard')"
"['Mammal', 'Animal']","('Cheetah', 'Otter')"
"['Mammal', 'Animal']","('Cheetah', 'Raccoon')"
"['Mammal', 'Animal']","('Cheetah', 'Sea lion')"
['Plant'],"('Palm tree', 'Christmas tree')"
['Plant'],"('Palm tree', 'Lavender (Plant)')"
['Plant'],"('Palm tree', 'Rose')"
['Plant'],"('Palm tree', 'Maple')"
['Plant'],"('Palm tree', 'Common sunflower')"
['Plant'],"('Palm tree', 'Lily')"
['Plant'],"('Palm tree', 'Willow')"
['Food'],"('Hamburger', 'Apple')"
['Food'],"('Hamburger', 'Cucumber')"
['Food'],"('Hamburger', 'Radish')"
['Food'],"('Hamburger', 'Hot dog')"
['Food'],"('Hamburger', 'Pretzel')"
['Food'],"('Hamburger', 'Bagel')"
['Food'],"('Hamburger', 'Popcorn')"
['Food'],"('Hamburger', 'Cheese')"
['Food'],"('Hamburger', 'Muffin')"
['Food'],"('Hamburger', 'Cookie')"
['Food'],"('Hamburger', 'Winter melon')"
['Food'],"('Hamburger', 'French fries')"
['Food'],"('Hamburger', 'Grape')"
['Food'],"('Hamburger', 'Common fig')"
['Food'],"('Hamburger', 'Artichoke')"
['Food'],"('Hamburger', 'Milk')"
['Food'],"('Hamburger', 'Potato')"
['Food'],"('Hamburger', 'Pear')"
['Food'],"('Hamburger', 'Submarine sandwich')"
['Food'],"('Hamburger', 'Strawberry')"
['Food'],"('Hamburger', 'Tomato')"
['Food'],"('Hamburger', 'Bread')"
['Food'],"('Hamburger', 'Lemon')"
['Food'],"('Hamburger', 'Banana')"
['Food'],"('Hamburger', 'Garden Asparagus')"
['Food'],"('Hamburger', 'Ice cream')"
['Food'],"('Hamburger', 'Orange')"
['Food'],"('Hamburger', 'Peach')"
['Food'],"('Hamburger', 'Squash (Plant)')"
['Food'],"('Hamburger', 'Shellfish')"
['Food'],"('Hamburger', 'Cabbage')"
['Food'],"('Hamburger', 'Carrot')"
['Food'],"('Hamburger', 'Mango')"
['Food'],"('Hamburger', 'Pineapple')"
['Food'],"('Hamburger', 'Cake')"
['Food'],"('Hamburger', 'Candy')"
['Food'],"('Hamburger', 'Salad')"
['Food'],"('Hamburger', 'Broccoli')"
['Food'],"('Hamburger', 'Pastry')"
['Food'],"('Hamburger', 'Grapefruit')"
['Food'],"('Hamburger', 'Bell pepper')"
['Food'],"('Hamburger', 'Pomegranate')"
['Food'],"('Hamburger', 'Watermelon')"
['Food'],"('Hamburger', 'Cantaloupe')"
['Plant'],"('Maple', 'Christmas tree')"
['Plant'],"('Maple', 'Lavender (Plant)')"
['Plant'],"('Maple', 'Rose')"
['Plant'],"('Maple', 'Palm tree')"
['Plant'],"('Maple', 'Common sunflower')"
['Plant'],"('Maple', 'Lily')"
['Plant'],"('Maple', 'Willow')"
"['Seafood', 'Food', 'Invertebrate', 'Animal']","('Lobster', 'Shrimp')"
"['Seafood', 'Food', 'Invertebrate', 'Animal']","('Lobster', 'Crab')"
['Food'],"('Garden Asparagus', 'Apple')"
['Food'],"('Garden Asparagus', 'Cucumber')"
['Food'],"('Garden Asparagus', 'Radish')"
['Food'],"('Garden Asparagus', 'Hot dog')"
['Food'],"('Garden Asparagus', 'Pretzel')"
['Food'],"('Garden Asparagus', 'Bagel')"
['Food'],"('Garden Asparagus', 'Popcorn')"
['Food'],"('Garden Asparagus', 'Cheese')"
['Food'],"('Garden Asparagus', 'Muffin')"
['Food'],"('Garden Asparagus', 'Cookie')"
['Food'],"('Garden Asparagus', 'Winter melon')"
['Food'],"('Garden Asparagus', 'French fries')"
['Food'],"('Garden Asparagus', 'Grape')"
['Food'],"('Garden Asparagus', 'Common fig')"
['Food'],"('Garden Asparagus', 'Artichoke')"
['Food'],"('Garden Asparagus', 'Milk')"
['Food'],"('Garden Asparagus', 'Potato')"
['Food'],"('Garden Asparagus', 'Pear')"
['Food'],"('Garden Asparagus', 'Submarine sandwich')"
['Food'],"('Garden Asparagus', 'Strawberry')"
['Food'],"('Garden Asparagus', 'Tomato')"
['Food'],"('Garden Asparagus', 'Bread')"
['Food'],"('Garden Asparagus', 'Lemon')"
['Food'],"('Garden Asparagus', 'Banana')"
['Food'],"('Garden Asparagus', 'Hamburger')"
['Food'],"('Garden Asparagus', 'Ice cream')"
['Food'],"('Garden Asparagus', 'Orange')"
['Food'],"('Garden Asparagus', 'Peach')"
['Food'],"('Garden Asparagus', 'Squash (Plant)')"
['Food'],"('Garden Asparagus', 'Shellfish')"
['Food'],"('Garden Asparagus', 'Cabbage')"
['Food'],"('Garden Asparagus', 'Carrot')"
['Food'],"('Garden Asparagus', 'Mango')"
['Food'],"('Garden Asparagus', 'Pineapple')"
['Food'],"('Garden Asparagus', 'Cake')"
['Food'],"('Garden Asparagus', 'Candy')"
['Food'],"('Garden Asparagus', 'Salad')"
['Food'],"('Garden Asparagus', 'Broccoli')"
['Food'],"('Garden Asparagus', 'Pastry')"
['Food'],"('Garden Asparagus', 'Grapefruit')"
['Food'],"('Garden Asparagus', 'Bell pepper')"
['Food'],"('Garden Asparagus', 'Pomegranate')"
['Food'],"('Garden Asparagus', 'Watermelon')"
['Food'],"('Garden Asparagus', 'Cantaloupe')"
['Animal'],"('Hedgehog', 'Magpie')"
['Animal'],"('Hedgehog', 'Tick')"
['Animal'],"('Hedgehog', 'Centipede')"
['Animal'],"('Hedgehog', 'Woodpecker')"
['Animal'],"('Hedgehog', 'Blue jay')"
['Animal'],"('Hedgehog', 'Bat (Animal)')"
['Animal'],"('Hedgehog', 'Carnivore')"
['Animal'],"('Hedgehog', 'Cattle')"
['Animal'],"('Hedgehog', 'Camel')"
['Animal'],"('Hedgehog', 'Dinosaur')"
['Animal'],"('Hedgehog', 'Giraffe')"
['Animal'],"('Hedgehog', 'Rhinoceros')"
['Animal'],"('Hedgehog', 'Goldfish')"
['Animal'],"('Hedgehog', 'Goat')"
['Animal'],"('Hedgehog', 'Marine invertebrates')"
['Animal'],"('Hedgehog', 'Horse')"
['Animal'],"('Hedgehog', 'Hamster')"
['Animal'],"('Hedgehog', 'Insect')"
['Animal'],"('Hedgehog', 'Kangaroo')"
['Animal'],"('Hedgehog', 'Koala')"
['Animal'],"('Hedgehog', 'Lizard')"
['Animal'],"('Hedgehog', 'Mouse')"
['Animal'],"('Hedgehog', 'Ostrich')"
['Animal'],"('Hedgehog', 'Penguin')"
['Animal'],"('Hedgehog', 'Pig')"
['Animal'],"('Hedgehog', 'Raven')"
['Animal'],"('Hedgehog', 'Rabbit')"
['Animal'],"('Hedgehog', 'Squirrel')"
['Animal'],"('Hedgehog', 'Scorpion')"
['Animal'],"('Hedgehog', 'Snake')"
['Animal'],"('Hedgehog', 'Sheep')"
['Animal'],"('Hedgehog', 'Worm')"
['Animal'],"('Hedgehog', 'Zebra')"
['Animal'],"('Hedgehog', 'Monkey')"
['Animal'],"('Hedgehog', 'Chicken')"
['Animal'],"('Hedgehog', 'Eagle')"
['Animal'],"('Hedgehog', 'Owl')"
['Animal'],"('Hedgehog', 'Duck')"
['Animal'],"('Hedgehog', 'Turtle')"
['Animal'],"('Hedgehog', 'Hippopotamus')"
['Animal'],"('Hedgehog', 'Crocodile')"
['Animal'],"('Hedgehog', 'Spider')"
['Animal'],"('Hedgehog', 'Deer')"
['Animal'],"('Hedgehog', 'Frog')"
['Animal'],"('Hedgehog', 'Elephant')"
['Animal'],"('Hedgehog', 'Shark')"
['Animal'],"('Hedgehog', 'Porcupine')"
['Animal'],"('Hedgehog', 'Canary')"
['Animal'],"('Hedgehog', 'Bull')"
['Animal'],"('Hedgehog', 'Antelope')"
['Animal'],"('Hedgehog', 'Goose')"
['Animal'],"('Hedgehog', 'Mule')"
['Animal'],"('Hedgehog', 'Swan')"
['Animal'],"('Hedgehog', 'Falcon')"
['Animal'],"('Hedgehog', 'Snail')"
['Animal'],"('Hedgehog', 'Marine mammal')"
['Animal'],"('Hedgehog', 'Parrot')"
['Animal'],"('Hedgehog', 'Sparrow')"
['Animal'],"('Hedgehog', 'Turkey')"
['Animal'],"('Hedgehog', 'Skunk')"
['Animal'],"('Hedgehog', 'Rays and skates')"
['Animal'],"('Hedgehog', 'Seahorse')"
['Animal'],"('Hedgehog', 'Alpaca')"
['Animal'],"('Hedgehog', 'Armadillo')"
['Vehicle'],"('Airplane', 'Ambulance')"
['Vehicle'],"('Airplane', 'Cart')"
['Vehicle'],"('Airplane', 'Boat')"
['Vehicle'],"('Airplane', 'Bus')"
['Vehicle'],"('Airplane', 'Snowmobile')"
['Vehicle'],"('Airplane', 'Jet ski')"
['Vehicle'],"('Airplane', 'Golf cart')"
['Vehicle'],"('Airplane', 'Motorcycle')"
['Vehicle'],"('Airplane', 'Submarine')"
['Vehicle'],"('Airplane', 'Segway')"
['Vehicle'],"('Airplane', 'Train')"
['Vehicle'],"('Airplane', 'Truck')"
['Vehicle'],"('Airplane', 'Auto part')"
['Vehicle'],"('Airplane', 'Helicopter')"
['Vehicle'],"('Airplane', 'Rocket')"
['Vehicle'],"('Airplane', 'Unicycle')"
['Vehicle'],"('Airplane', 'Car')"
['Vehicle'],"('Airplane', 'Taxi')"
['Vehicle'],"('Airplane', 'Wheelchair')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Chopsticks')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Ladle')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Spatula')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Can opener')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Cutting board')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Whisk')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Drinking straw')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Knife')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Bottle')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Bottle opener')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Measuring cup')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Jug')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Pizza cutter')"
"['Kitchenware', 'Tool', 'Building']","('Spoon', 'Fork')"
"['Mammal', 'Animal']","('Otter', 'Bear')"
"['Mammal', 'Animal']","('Otter', 'Cat')"
"['Mammal', 'Animal']","('Otter', 'Dolphin')"
"['Mammal', 'Animal']","('Otter', 'Harbor seal')"
"['Mammal', 'Animal']","('Otter', 'Fox')"
"['Mammal', 'Animal']","('Otter', 'Jaguar (Animal)')"
"['Mammal', 'Animal']","('Otter', 'Lynx')"
"['Mammal', 'Animal']","('Otter', 'Red panda')"
"['Mammal', 'Animal']","('Otter', 'Tiger')"
"['Mammal', 'Animal']","('Otter', 'Whale')"
"['Mammal', 'Animal']","('Otter', 'Lion')"
"['Mammal', 'Animal']","('Otter', 'Dog')"
"['Mammal', 'Animal']","('Otter', 'Leopard')"
"['Mammal', 'Animal']","('Otter', 'Cheetah')"
"['Mammal', 'Animal']","('Otter', 'Raccoon')"
"['Mammal', 'Animal']","('Otter', 'Sea lion')"
['Animal'],"('Bull', 'Magpie')"
['Animal'],"('Bull', 'Tick')"
['Animal'],"('Bull', 'Centipede')"
['Animal'],"('Bull', 'Woodpecker')"
['Animal'],"('Bull', 'Blue jay')"
['Animal'],"('Bull', 'Bat (Animal)')"
['Animal'],"('Bull', 'Carnivore')"
['Animal'],"('Bull', 'Cattle')"
['Animal'],"('Bull', 'Camel')"
['Animal'],"('Bull', 'Dinosaur')"
['Animal'],"('Bull', 'Giraffe')"
['Animal'],"('Bull', 'Rhinoceros')"
['Animal'],"('Bull', 'Goldfish')"
['Animal'],"('Bull', 'Goat')"
['Animal'],"('Bull', 'Marine invertebrates')"
['Animal'],"('Bull', 'Horse')"
['Animal'],"('Bull', 'Hamster')"
['Animal'],"('Bull', 'Insect')"
['Animal'],"('Bull', 'Kangaroo')"
['Animal'],"('Bull', 'Koala')"
['Animal'],"('Bull', 'Lizard')"
['Animal'],"('Bull', 'Mouse')"
['Animal'],"('Bull', 'Ostrich')"
['Animal'],"('Bull', 'Penguin')"
['Animal'],"('Bull', 'Pig')"
['Animal'],"('Bull', 'Raven')"
['Animal'],"('Bull', 'Rabbit')"
['Animal'],"('Bull', 'Squirrel')"
['Animal'],"('Bull', 'Scorpion')"
['Animal'],"('Bull', 'Snake')"
['Animal'],"('Bull', 'Sheep')"
['Animal'],"('Bull', 'Worm')"
['Animal'],"('Bull', 'Zebra')"
['Animal'],"('Bull', 'Monkey')"
['Animal'],"('Bull', 'Chicken')"
['Animal'],"('Bull', 'Eagle')"
['Animal'],"('Bull', 'Owl')"
['Animal'],"('Bull', 'Duck')"
['Animal'],"('Bull', 'Turtle')"
['Animal'],"('Bull', 'Hippopotamus')"
['Animal'],"('Bull', 'Crocodile')"
['Animal'],"('Bull', 'Spider')"
['Animal'],"('Bull', 'Deer')"
['Animal'],"('Bull', 'Frog')"
['Animal'],"('Bull', 'Elephant')"
['Animal'],"('Bull', 'Shark')"
['Animal'],"('Bull', 'Porcupine')"
['Animal'],"('Bull', 'Canary')"
['Animal'],"('Bull', 'Hedgehog')"
['Animal'],"('Bull', 'Antelope')"
['Animal'],"('Bull', 'Goose')"
['Animal'],"('Bull', 'Mule')"
['Animal'],"('Bull', 'Swan')"
['Animal'],"('Bull', 'Falcon')"
['Animal'],"('Bull', 'Snail')"
['Animal'],"('Bull', 'Marine mammal')"
['Animal'],"('Bull', 'Parrot')"
['Animal'],"('Bull', 'Sparrow')"
['Animal'],"('Bull', 'Turkey')"
['Animal'],"('Bull', 'Skunk')"
['Animal'],"('Bull', 'Rays and skates')"
['Animal'],"('Bull', 'Seahorse')"
['Animal'],"('Bull', 'Alpaca')"
['Animal'],"('Bull', 'Armadillo')"
['Building'],"('Horizontal bar', 'Container')"
['Building'],"('Horizontal bar', 'Ladder')"
['Building'],"('Horizontal bar', 'Toothbrush')"
['Building'],"('Horizontal bar', 'Syringe')"
['Building'],"('Horizontal bar', 'Organ (Musical Instrument)')"
['Building'],"('Horizontal bar', 'Paddle')"
['Building'],"('Horizontal bar', 'Banjo')"
['Building'],"('Horizontal bar', 'Ball')"
['Building'],"('Horizontal bar', 'Surfboard')"
['Building'],"('Horizontal bar', 'Screwdriver')"
['Building'],"('Horizontal bar', 'Drill (Tool)')"
['Building'],"('Horizontal bar', 'Bow and arrow')"
['Building'],"('Horizontal bar', 'Chainsaw')"
['Building'],"('Horizontal bar', 'Wrench')"
['Building'],"('Horizontal bar', 'Flashlight')"
['Building'],"('Horizontal bar', 'Scissors')"
['Building'],"('Horizontal bar', 'Cello')"
['Building'],"('Horizontal bar', 'Cannon')"
['Building'],"('Horizontal bar', 'Hiking equipment')"
['Building'],"('Horizontal bar', 'Drum')"
['Building'],"('Horizontal bar', 'Ratchet (Device)')"
['Building'],"('Horizontal bar', 'Dagger')"
['Building'],"('Horizontal bar', 'Stretcher')"
['Building'],"('Horizontal bar', 'Flying disc')"
['Building'],"('Horizontal bar', 'Treadmill')"
['Building'],"('Horizontal bar', 'French horn')"
['Building'],"('Horizontal bar', 'Guitar')"
['Building'],"('Horizontal bar', 'Baseball bat')"
['Building'],"('Horizontal bar', 'Kitchen utensil')"
['Building'],"('Horizontal bar', 'Stationary bicycle')"
['Building'],"('Horizontal bar', 'Hammer')"
['Building'],"('Horizontal bar', 'Harp')"
['Building'],"('Horizontal bar', 'Harpsichord')"
['Building'],"('Horizontal bar', 'Harmonica')"
['Building'],"('Horizontal bar', 'Scale')"
['Building'],"('Horizontal bar', 'Indoor rower')"
['Building'],"('Horizontal bar', 'Punching bag')"
['Building'],"('Horizontal bar', 'Golf ball')"
['Building'],"('Horizontal bar', 'Dumbbell')"
['Building'],"('Horizontal bar', 'Billiard table')"
['Building'],"('Horizontal bar', 'Snowplow')"
['Building'],"('Horizontal bar', 'Missile')"
['Building'],"('Horizontal bar', 'Mobile phone')"
['Building'],"('Horizontal bar', 'Personal flotation device')"
['Building'],"('Horizontal bar', 'Musical keyboard')"
['Building'],"('Horizontal bar', 'Scoreboard')"
['Building'],"('Horizontal bar', 'Nail (Construction)')"
['Building'],"('Horizontal bar', 'Oboe')"
['Building'],"('Horizontal bar', 'Piano')"
['Building'],"('Horizontal bar', 'Rifle')"
['Building'],"('Horizontal bar', 'Skateboard')"
['Building'],"('Horizontal bar', 'Saxophone')"
['Building'],"('Horizontal bar', 'Shotgun')"
['Building'],"('Horizontal bar', 'Snowboard')"
['Building'],"('Horizontal bar', 'Sword')"
['Building'],"('Horizontal bar', 'Ski')"
['Building'],"('Horizontal bar', 'Tripod')"
['Building'],"('Horizontal bar', 'Stethoscope')"
['Building'],"('Horizontal bar', 'Training bench')"
['Building'],"('Horizontal bar', 'Trombone')"
['Building'],"('Horizontal bar', 'Torch')"
['Building'],"('Horizontal bar', 'Trumpet')"
['Building'],"('Horizontal bar', 'Bowling equipment')"
['Building'],"('Horizontal bar', 'Violin')"
['Building'],"('Horizontal bar', 'Axe')"
['Building'],"('Horizontal bar', 'Bomb')"
['Building'],"('Horizontal bar', 'Parachute')"
['Building'],"('Horizontal bar', 'Chisel')"
['Building'],"('Horizontal bar', 'Camera')"
['Building'],"('Horizontal bar', 'Racket')"
['Building'],"('Horizontal bar', 'Chime')"
['Building'],"('Horizontal bar', 'Handgun')"
['Building'],"('Horizontal bar', 'Grinder')"
['Building'],"('Horizontal bar', 'Corded phone')"
['Building'],"('Horizontal bar', 'Ruler')"
['Building'],"('Horizontal bar', 'Band-aid')"
['Building'],"('Horizontal bar', 'Flute')"
['Building'],"('Horizontal bar', 'Balance beam')"
['Building'],"('Horizontal bar', 'Binoculars')"
['Building'],"('Horizontal bar', 'Accordion')"
['Building'],"('Horizontal bar', 'Maracas')"
['Building'],"('Horizontal bar', 'Helmet')"
['Building'],"('Bomb', 'Container')"
['Building'],"('Bomb', 'Ladder')"
['Building'],"('Bomb', 'Toothbrush')"
['Building'],"('Bomb', 'Syringe')"
['Building'],"('Bomb', 'Organ (Musical Instrument)')"
['Building'],"('Bomb', 'Paddle')"
['Building'],"('Bomb', 'Banjo')"
['Building'],"('Bomb', 'Ball')"
['Building'],"('Bomb', 'Surfboard')"
['Building'],"('Bomb', 'Screwdriver')"
['Building'],"('Bomb', 'Drill (Tool)')"
['Building'],"('Bomb', 'Bow and arrow')"
['Building'],"('Bomb', 'Chainsaw')"
['Building'],"('Bomb', 'Wrench')"
['Building'],"('Bomb', 'Flashlight')"
['Building'],"('Bomb', 'Scissors')"
['Building'],"('Bomb', 'Cello')"
['Building'],"('Bomb', 'Cannon')"
['Building'],"('Bomb', 'Hiking equipment')"
['Building'],"('Bomb', 'Drum')"
['Building'],"('Bomb', 'Ratchet (Device)')"
['Building'],"('Bomb', 'Dagger')"
['Building'],"('Bomb', 'Stretcher')"
['Building'],"('Bomb', 'Flying disc')"
['Building'],"('Bomb', 'Treadmill')"
['Building'],"('Bomb', 'French horn')"
['Building'],"('Bomb', 'Guitar')"
['Building'],"('Bomb', 'Baseball bat')"
['Building'],"('Bomb', 'Kitchen utensil')"
['Building'],"('Bomb', 'Stationary bicycle')"
['Building'],"('Bomb', 'Hammer')"
['Building'],"('Bomb', 'Harp')"
['Building'],"('Bomb', 'Harpsichord')"
['Building'],"('Bomb', 'Harmonica')"
['Building'],"('Bomb', 'Scale')"
['Building'],"('Bomb', 'Indoor rower')"
['Building'],"('Bomb', 'Punching bag')"
['Building'],"('Bomb', 'Golf ball')"
['Building'],"('Bomb', 'Dumbbell')"
['Building'],"('Bomb', 'Billiard table')"
['Building'],"('Bomb', 'Snowplow')"
['Building'],"('Bomb', 'Missile')"
['Building'],"('Bomb', 'Mobile phone')"
['Building'],"('Bomb', 'Personal flotation device')"
['Building'],"('Bomb', 'Musical keyboard')"
['Building'],"('Bomb', 'Scoreboard')"
['Building'],"('Bomb', 'Nail (Construction)')"
['Building'],"('Bomb', 'Oboe')"
['Building'],"('Bomb', 'Piano')"
['Building'],"('Bomb', 'Rifle')"
['Building'],"('Bomb', 'Skateboard')"
['Building'],"('Bomb', 'Saxophone')"
['Building'],"('Bomb', 'Shotgun')"
['Building'],"('Bomb', 'Snowboard')"
['Building'],"('Bomb', 'Sword')"
['Building'],"('Bomb', 'Ski')"
['Building'],"('Bomb', 'Tripod')"
['Building'],"('Bomb', 'Stethoscope')"
['Building'],"('Bomb', 'Training bench')"
['Building'],"('Bomb', 'Trombone')"
['Building'],"('Bomb', 'Torch')"
['Building'],"('Bomb', 'Trumpet')"
['Building'],"('Bomb', 'Bowling equipment')"
['Building'],"('Bomb', 'Violin')"
['Building'],"('Bomb', 'Axe')"
['Building'],"('Bomb', 'Horizontal bar')"
['Building'],"('Bomb', 'Parachute')"
['Building'],"('Bomb', 'Chisel')"
['Building'],"('Bomb', 'Camera')"
['Building'],"('Bomb', 'Racket')"
['Building'],"('Bomb', 'Chime')"
['Building'],"('Bomb', 'Handgun')"
['Building'],"('Bomb', 'Grinder')"
['Building'],"('Bomb', 'Corded phone')"
['Building'],"('Bomb', 'Ruler')"
['Building'],"('Bomb', 'Band-aid')"
['Building'],"('Bomb', 'Flute')"
['Building'],"('Bomb', 'Balance beam')"
['Building'],"('Bomb', 'Binoculars')"
['Building'],"('Bomb', 'Accordion')"
['Building'],"('Bomb', 'Maracas')"
['Building'],"('Bomb', 'Helmet')"
['Food'],"('Ice cream', 'Apple')"
['Food'],"('Ice cream', 'Cucumber')"
['Food'],"('Ice cream', 'Radish')"
['Food'],"('Ice cream', 'Hot dog')"
['Food'],"('Ice cream', 'Pretzel')"
['Food'],"('Ice cream', 'Bagel')"
['Food'],"('Ice cream', 'Popcorn')"
['Food'],"('Ice cream', 'Cheese')"
['Food'],"('Ice cream', 'Muffin')"
['Food'],"('Ice cream', 'Cookie')"
['Food'],"('Ice cream', 'Winter melon')"
['Food'],"('Ice cream', 'French fries')"
['Food'],"('Ice cream', 'Grape')"
['Food'],"('Ice cream', 'Common fig')"
['Food'],"('Ice cream', 'Artichoke')"
['Food'],"('Ice cream', 'Milk')"
['Food'],"('Ice cream', 'Potato')"
['Food'],"('Ice cream', 'Pear')"
['Food'],"('Ice cream', 'Submarine sandwich')"
['Food'],"('Ice cream', 'Strawberry')"
['Food'],"('Ice cream', 'Tomato')"
['Food'],"('Ice cream', 'Bread')"
['Food'],"('Ice cream', 'Lemon')"
['Food'],"('Ice cream', 'Banana')"
['Food'],"('Ice cream', 'Hamburger')"
['Food'],"('Ice cream', 'Garden Asparagus')"
['Food'],"('Ice cream', 'Orange')"
['Food'],"('Ice cream', 'Peach')"
['Food'],"('Ice cream', 'Squash (Plant)')"
['Food'],"('Ice cream', 'Shellfish')"
['Food'],"('Ice cream', 'Cabbage')"
['Food'],"('Ice cream', 'Carrot')"
['Food'],"('Ice cream', 'Mango')"
['Food'],"('Ice cream', 'Pineapple')"
['Food'],"('Ice cream', 'Cake')"
['Food'],"('Ice cream', 'Candy')"
['Food'],"('Ice cream', 'Salad')"
['Food'],"('Ice cream', 'Broccoli')"
['Food'],"('Ice cream', 'Pastry')"
['Food'],"('Ice cream', 'Grapefruit')"
['Food'],"('Ice cream', 'Bell pepper')"
['Food'],"('Ice cream', 'Pomegranate')"
['Food'],"('Ice cream', 'Watermelon')"
['Food'],"('Ice cream', 'Cantaloupe')"
"['Insect', 'Invertebrate', 'Animal']","('Caterpillar', 'Butterfly')"
"['Insect', 'Invertebrate', 'Animal']","('Caterpillar', 'Ladybug')"
"['Insect', 'Invertebrate', 'Animal']","('Butterfly', 'Caterpillar')"
"['Insect', 'Invertebrate', 'Animal']","('Butterfly', 'Ladybug')"
['Building'],"('Parachute', 'Container')"
